user_ID,audio_sample,MOS,system_ID,speaker_ID
L830A09AB41,LA_E_4575098.wav,6,A07,LA_0019
L83AE4C9DC5,LA_E_4456747.wav,4,A12,LA_0030
L83AE4C9DC5,LA_E_1712434.wav,3,A16,LA_0029
L83AE4C9DC5,LA_E_4039757.wav,2,A12,LA_0033
L83AE4C9DC5,LA_E_3932473.wav,2,A08,LA_0041
L830A09AB41,LA_E_2909803.wav,3,A14,LA_0044
L83AE4C9DC5,LA_E_8449006.wav,2,A16,LA_0022
L830A09AB41,LA_E_8810686.wav,1,A07,LA_0040
L830A09AB41,LA_E_1290231.wav,0,A17,LA_0045
L83AE4C9DC5,LA_E_4565659.wav,1,A13,LA_0040
L83AE4C9DC5,LA_E_3109605.wav,6,A12,LA_0017
L83AE4C9DC5,LA_E_5203867.wav,2,A13,LA_0039
L83AE4C9DC5,LA_E_9547809.wav,2,A08,LA_0022
L83AE4C9DC5,LA_E_9003748.wav,2,A11,LA_0029
L830A09AB41,LA_E_8655634.wav,1,A14,LA_0045
L830A09AB41,LA_E_3598398.wav,0,A08,LA_0004
L83AE4C9DC5,LA_E_4110050.wav,2,A07,LA_0017
NB3682AFAF5,LA_E_9361533.wav,0,A16,LA_0002
NB3682AFAF5,LA_E_6624614.wav,0,A09,LA_0037
NB3682AFAF5,LA_E_4977261.wav,0,A08,LA_0022
NB3682AFAF5,LA_E_4552017.wav,4,A19,LA_0019
NB3682AFAF5,LA_E_3480382.wav,0,A09,LA_0040
NB3682AFAF5,LA_E_9120891.wav,5,A10,LA_0029
NB3682AFAF5,LA_E_2493690.wav,5,A19,LA_0039
NB3682AFAF5,LA_E_4129138.wav,0,A08,LA_0036
L851A3688AE,LA_E_6250329.wav,5,A15,LA_0018
L851A3688AE,LA_E_8038664.wav,3,A11,LA_0007
NB3682AFAF5,LA_E_6652713.wav,0,A09,LA_0040
NB3682AFAF5,LA_E_9118360.wav,6,A10,LA_0009
L851A3688AE,LA_E_8009667.wav,4,A17,LA_0044
L851A3688AE,LA_E_9372603.wav,3,A17,LA_0030
L851A3688AE,LA_E_9932519.wav,9,A12,LA_0037
NB3682AFAF5,LA_E_9402622.wav,1,A16,LA_0038
L851A3688AE,LA_E_8972186.wav,7,A15,LA_0038
L851A3688AE,LA_E_2512532.wav,0,A08,LA_0034
L851A3688AE,LA_E_9434610.wav,5,A11,LA_0023
L851A3688AE,LA_E_6298308.wav,3,A13,LA_0005
L851A3688AE,LA_E_7455948.wav,3,A15,LA_0044
NB3682AFAF5,LA_E_3089374.wav,0,A13,LA_0028
L851A3688AE,LA_E_8751694.wav,8,A14,LA_0045
NB3682AFAF5,LA_E_4411110.wav,6,A10,LA_0031
NB3682AFAF5,LA_E_4383216.wav,0,A07,LA_0037
L851A3688AE,LA_E_5363148.wav,3,A14,LA_0044
L851A3688AE,LA_E_4531914.wav,1,A11,LA_0003
NB3682AFAF5,LA_E_2649532.wav,1,A19,LA_0014
L851A3688AE,LA_E_2268417.wav,0,A11,LA_0025
L851A3688AE,LA_E_7633955.wav,1,A08,LA_0005
NB3682AFAF5,LA_E_7039696.wav,1,A07,LA_0027
NB3682AFAF5,LA_E_8648379.wav,0,A08,LA_0023
NB3682AFAF5,LA_E_8401160.wav,0,A08,LA_0040
NB3682AFAF5,LA_E_9557876.wav,3,A07,LA_0027
L8CE0A3387D,LA_E_9275020.wav,3,A09,LA_0045
L8CE0A3387D,LA_E_5855125.wav,0,A13,LA_0041
L8CE0A3387D,LA_E_3639334.wav,3,A15,LA_0036
L8CE0A3387D,LA_E_4692953.wav,0,A13,LA_0046
L8CE0A3387D,LA_E_1436651.wav,1,A14,LA_0034
L8CE0A3387D,LA_E_3874541.wav,0,A08,LA_0022
L8CE0A3387D,LA_E_5378403.wav,0,A12,LA_0047
L8CE0A3387D,LA_E_1559554.wav,0,A19,LA_0002
L8CE0A3387D,LA_E_1627307.wav,0,A19,LA_0024
L8CE0A3387D,LA_E_4797366.wav,0,A11,LA_0022
O444022659E,LA_E_3440057.wav,9,A15,LA_0005
O444022659E,LA_E_5458259.wav,0,A09,LA_0041
O444022659E,LA_E_6291676.wav,0,A16,LA_0043
O444022659E,LA_E_2073218.wav,0,A18,LA_0012
O444022659E,LA_E_7635213.wav,0,A19,LA_0037
O444022659E,LA_E_9433024.wav,3,A12,LA_0011
O444022659E,LA_E_2483892.wav,1,A13,LA_0048
L85DDEDAE45,LA_E_5690205.wav,2,A17,LA_0011
L85DDEDAE45,LA_E_4332199.wav,2,A19,LA_0023
L85DDEDAE45,LA_E_3486249.wav,0,A16,LA_0004
L85DDEDAE45,LA_E_5038893.wav,3,A18,LA_0005
L85DDEDAE45,LA_E_6097665.wav,0,A18,LA_0030
L85DDEDAE45,LA_E_9333646.wav,0,A13,LA_0016
L85DDEDAE45,LA_E_6078023.wav,4,A08,LA_0019
L85DDEDAE45,LA_E_2752330.wav,4,A10,LA_0035
L85DDEDAE45,LA_E_2013406.wav,0,A13,LA_0018
L85DDEDAE45,LA_E_8925219.wav,6,A10,LA_0004
L83AE4C9DC5,LA_E_1651006.wav,4,A11,LA_0033
L83AE4C9DC5,LA_E_6753731.wav,3,A16,LA_0037
L83AE4C9DC5,LA_E_5005197.wav,5,A15,LA_0018
L83AE4C9DC5,LA_E_3369815.wav,3,A08,LA_0029
L83AE4C9DC5,LA_E_4928026.wav,3,A09,LA_0041
L83AE4C9DC5,LA_E_4391985.wav,6,A14,LA_0031
L83AE4C9DC5,LA_E_1672570.wav,6,A12,LA_0041
L83AE4C9DC5,LA_E_1563544.wav,3,A12,LA_0044
L83AE4C9DC5,LA_E_7587914.wav,5,A14,LA_0018
L83AE4C9DC5,LA_E_7009807.wav,4,A18,LA_0010
L870B6DAAFD,LA_E_5208256.wav,1,A12,LA_0017
L870B6DAAFD,LA_E_4252659.wav,0,A14,LA_0043
L870B6DAAFD,LA_E_5411867.wav,7,A07,LA_0045
L870B6DAAFD,LA_E_6188147.wav,1,A07,LA_0026
L870B6DAAFD,LA_E_7741310.wav,1,A15,LA_0043
L870B6DAAFD,LA_E_1039225.wav,0,A14,LA_0009
L870B6DAAFD,LA_E_3398764.wav,0,A09,LA_0022
L870B6DAAFD,LA_E_9826136.wav,8,A10,LA_0001
L870B6DAAFD,LA_E_2950599.wav,0,A08,LA_0036
L870B6DAAFD,LA_E_4726064.wav,0,A09,LA_0017
L870B6DAAFD,LA_E_8529454.wav,6,A12,LA_0002
L870B6DAAFD,LA_E_7769321.wav,1,A10,LA_0037
L870B6DAAFD,LA_E_3017343.wav,2,A10,LA_0022
L870B6DAAFD,LA_E_7934451.wav,0,A16,LA_0016
L870B6DAAFD,LA_E_4015651.wav,0,A08,LA_0042
L870B6DAAFD,LA_E_7508144.wav,1,A09,LA_0003
L870B6DAAFD,LA_E_6248466.wav,3,A12,LA_0038
L870B6DAAFD,LA_E_9621540.wav,4,A16,LA_0046
L870B6DAAFD,LA_E_7611651.wav,4,A19,LA_0022
L870B6DAAFD,LA_E_8340141.wav,3,A12,LA_0032
L870B6DAAFD,LA_E_5228836.wav,1,A15,LA_0020
L870B6DAAFD,LA_E_1727962.wav,0,A12,LA_0034
L870B6DAAFD,LA_E_8959668.wav,7,A11,LA_0045
L870B6DAAFD,LA_E_5690036.wav,6,A07,LA_0011
L870B6DAAFD,LA_E_2306550.wav,2,A16,LA_0026
L87783AA55C,LA_E_7254043.wav,1,A16,LA_0039
L87783AA55C,LA_E_2896512.wav,2,A09,LA_0022
L87783AA55C,LA_E_7704573.wav,0,A16,LA_0007
L87783AA55C,LA_E_9458564.wav,0,A08,LA_0043
L87783AA55C,LA_E_3844725.wav,8,A18,LA_0006
L87783AA55C,LA_E_6007120.wav,2,A09,LA_0040
L87783AA55C,LA_E_1407373.wav,0,A17,LA_0037
L87783AA55C,LA_E_6268717.wav,3,A11,LA_0047
L86DB4B7967,LA_E_4681012.wav,4,A14,LA_0016
L86DB4B7967,LA_E_9039385.wav,4,A10,LA_0002
L86DB4B7967,LA_E_2367237.wav,3,A10,LA_0031
L86DB4B7967,LA_E_1856589.wav,1,A09,LA_0029
L86DB4B7967,LA_E_2711667.wav,5,A14,LA_0008
L86DB4B7967,LA_E_3976424.wav,0,A16,LA_0044
L86DB4B7967,LA_E_1960881.wav,4,A12,LA_0028
L86DB4B7967,LA_E_4469106.wav,4,A15,LA_0005
L86DB4B7967,LA_E_5240141.wav,0,A14,LA_0014
L86DB4B7967,LA_E_9993418.wav,0,A13,LA_0004
L86DB4B7967,LA_E_7373722.wav,6,A14,LA_0021
L86DB4B7967,LA_E_1234428.wav,4,A14,LA_0032
L86DB4B7967,LA_E_8337839.wav,1,A13,LA_0032
L86DB4B7967,LA_E_1027275.wav,3,A10,LA_0043
L86DB4B7967,LA_E_6392030.wav,0,A08,LA_0048
L86DB4B7967,LA_E_8935920.wav,0,A18,LA_0035
L883D9D702C,LA_E_1317160.wav,9,A12,LA_0044
L883D9D702C,LA_E_7459111.wav,6,A15,LA_0015
L883D9D702C,LA_E_7554676.wav,0,A07,LA_0039
L883D9D702C,LA_E_9851900.wav,6,A12,LA_0023
L883D9D702C,LA_E_9330342.wav,0,A14,LA_0048
L88E0314BE0,LA_E_6500328.wav,0,A11,LA_0010
L88E0314BE0,LA_E_6451257.wav,2,A14,LA_0015
L88E0314BE0,LA_E_2891692.wav,2,A12,LA_0002
L88E0314BE0,LA_E_2017366.wav,0,A09,LA_0033
L88E0314BE0,LA_E_4011092.wav,3,A07,LA_0035
L88E0314BE0,LA_E_6900044.wav,0,A11,LA_0027
L8C5C806EF7,LA_E_8709406.wav,3,A15,LA_0017
L8C5C806EF7,LA_E_4325345.wav,7,A15,LA_0001
L8C5C806EF7,LA_E_7340861.wav,1,A13,LA_0017
L8C5C806EF7,LA_E_8768642.wav,4,A12,LA_0004
L8C5C806EF7,LA_E_9406411.wav,3,A19,LA_0041
L8C5C806EF7,LA_E_2894161.wav,8,A12,LA_0015
L8C5C806EF7,LA_E_6524958.wav,1,A08,LA_0035
L8C5C806EF7,LA_E_8556877.wav,8,A15,LA_0009
L8C5C806EF7,LA_E_5181991.wav,1,A17,LA_0043
L8C5C806EF7,LA_E_1781620.wav,7,A15,LA_0021
L8C5C806EF7,LA_E_4106368.wav,8,A12,LA_0001
L8C5C806EF7,LA_E_3105599.wav,2,A11,LA_0012
L8C5C806EF7,LA_E_7246362.wav,0,A13,LA_0037
L8C5C806EF7,LA_E_2461219.wav,1,A19,LA_0021
LBB757F699D,LA_E_3672637.wav,0,A13,LA_0038
LBB757F699D,LA_E_5357124.wav,1,A09,LA_0043
LBB757F699D,LA_E_4591157.wav,3,A07,LA_0031
LBB757F699D,LA_E_5551362.wav,0,A17,LA_0029
LBB757F699D,LA_E_9891770.wav,0,A17,LA_0017
LBB757F699D,LA_E_4728979.wav,0,A09,LA_0004
LBB757F699D,LA_E_2214704.wav,1,A11,LA_0047
LBB757F699D,LA_E_2392088.wav,1,A16,LA_0032
LBB757F699D,LA_E_2327055.wav,0,A08,LA_0046
LBB757F699D,LA_E_1212535.wav,3,A07,LA_0037
LBB757F699D,LA_E_2498138.wav,0,A07,LA_0030
LBB757F699D,LA_E_6087301.wav,6,A14,LA_0028
L9A35B27890,LA_E_9041568.wav,6,A12,LA_0017
L9A35B27890,LA_E_7916553.wav,2,A17,LA_0009
L9A35B27890,LA_E_6280755.wav,1,A08,LA_0048
L9A35B27890,LA_E_2421403.wav,0,A09,LA_0019
L9A35B27890,LA_E_9093786.wav,6,A11,LA_0013
PD2781488F2,LA_E_8657710.wav,8,A12,LA_0009
L9A35B27890,LA_E_2740468.wav,0,A08,LA_0006
L9A35B27890,LA_E_6125957.wav,0,A17,LA_0046
PD2781488F2,LA_E_9407639.wav,0,A13,LA_0032
L9A35B27890,LA_E_8748841.wav,0,A07,LA_0043
L9A35B27890,LA_E_6478495.wav,0,A19,LA_0045
L9A35B27890,LA_E_5205103.wav,3,A14,LA_0002
L9A35B27890,LA_E_2547635.wav,0,A18,LA_0034
PD2781488F2,LA_E_7111267.wav,0,A12,LA_0037
L9A35B27890,LA_E_2159899.wav,0,A16,LA_0006
L9A35B27890,LA_E_9287217.wav,0,A16,LA_0011
L9A35B27890,LA_E_7804408.wav,3,A12,LA_0021
PD2781488F2,LA_E_7484730.wav,0,A19,LA_0037
L9A35B27890,LA_E_2564604.wav,0,A07,LA_0047
PD2781488F2,LA_E_6523962.wav,0,A07,LA_0025
L9A35B27890,LA_E_7997769.wav,3,A10,LA_0042
L9A35B27890,LA_E_2203673.wav,0,A16,LA_0035
L9A35B27890,LA_E_6259675.wav,0,A09,LA_0009
L9A35B27890,LA_E_1894331.wav,0,A17,LA_0043
L9A35B27890,LA_E_6313738.wav,0,A17,LA_0031
L9A35B27890,LA_E_5280703.wav,0,A17,LA_0032
L9A35B27890,LA_E_2515288.wav,0,A16,LA_0032
L9A35B27890,LA_E_2714799.wav,1,A16,LA_0030
L9A35B27890,LA_E_9544790.wav,0,A19,LA_0029
L9A35B27890,LA_E_3269528.wav,0,A13,LA_0031
L9A35B27890,LA_E_9543455.wav,0,A09,LA_0025
L9A35B27890,LA_E_6845768.wav,0,A16,LA_0003
L9A35B27890,LA_E_2142113.wav,0,A09,LA_0020
L9A35B27890,LA_E_5630697.wav,0,A09,LA_0026
L9A35B27890,LA_E_4876975.wav,7,A15,LA_0019
L9A35B27890,LA_E_9874450.wav,0,A08,LA_0030
L9A35B27890,LA_E_7396859.wav,0,A14,LA_0022
L9A35B27890,LA_E_2656694.wav,0,A08,LA_0032
L9A35B27890,LA_E_4619361.wav,0,A09,LA_0031
L9A35B27890,LA_E_3382178.wav,9,A15,LA_0021
L9A35B27890,LA_E_9396088.wav,0,A16,LA_0034
L9A35B27890,LA_E_6938039.wav,6,A11,LA_0019
L9A35B27890,LA_E_6361913.wav,8,A11,LA_0045
L9A35B27890,LA_E_2007290.wav,0,A18,LA_0005
L9A35B27890,LA_E_5261719.wav,3,A13,LA_0015
L9A35B27890,LA_E_8459130.wav,0,A19,LA_0020
L9A35B27890,LA_E_3448006.wav,1,A18,LA_0044
L9A35B27890,LA_E_9622597.wav,0,A19,LA_0046
L9A35B27890,LA_E_6471739.wav,0,A09,LA_0025
L870B6DAAFD,LA_E_1625363.wav,4,A18,LA_0046
L870B6DAAFD,LA_E_2714631.wav,7,A14,LA_0016
L870B6DAAFD,LA_E_9256053.wav,7,A10,LA_0026
L870B6DAAFD,LA_E_5882290.wav,2,A07,LA_0013
L870B6DAAFD,LA_E_1609136.wav,4,A08,LA_0006
L870B6DAAFD,LA_E_3292847.wav,6,A09,LA_0047
L870B6DAAFD,LA_E_2532352.wav,5,A09,LA_0001
L870B6DAAFD,LA_E_1152787.wav,3,A19,LA_0015
L979D66DBFD,LA_E_4518104.wav,6,A10,LA_0002
L979D66DBFD,LA_E_5326830.wav,1,A17,LA_0047
L979D66DBFD,LA_E_2433861.wav,4,A19,LA_0036
L0DA20B6330,LA_E_5410487.wav,8,A10,LA_0032
L0DA20B6330,LA_E_2427222.wav,1,A07,LA_0047
L0DA20B6330,LA_E_4133576.wav,7,A19,LA_0004
L0DA20B6330,LA_E_4303155.wav,1,A19,LA_0014
L0DA20B6330,LA_E_3748230.wav,3,A18,LA_0040
L0DA20B6330,LA_E_6389475.wav,7,A07,LA_0035
L0DA20B6330,LA_E_5063798.wav,8,A11,LA_0010
L0DA20B6330,LA_E_9595651.wav,5,A08,LA_0003
L0DA20B6330,LA_E_5987208.wav,2,A18,LA_0031
L0DA20B6330,LA_E_9672729.wav,8,A10,LA_0039
L0DA20B6330,LA_E_1601680.wav,1,A08,LA_0027
L0DA20B6330,LA_E_5956493.wav,7,A15,LA_0012
L0DA20B6330,LA_E_3143540.wav,8,A11,LA_0017
L0DA20B6330,LA_E_6936076.wav,6,A07,LA_0001
L0DA20B6330,LA_E_6376034.wav,7,A07,LA_0007
L0DA20B6330,LA_E_9458612.wav,3,A07,LA_0004
L0DA20B6330,LA_E_7478444.wav,4,A19,LA_0006
L0DA20B6330,LA_E_1977355.wav,7,A14,LA_0037
L0DA20B6330,LA_E_8557332.wav,2,A09,LA_0010
L0DA20B6330,LA_E_2391711.wav,5,A19,LA_0018
L0DA20B6330,LA_E_8654037.wav,7,A15,LA_0028
L0DA20B6330,LA_E_9792015.wav,1,A16,LA_0001
L0DA20B6330,LA_E_1718946.wav,2,A18,LA_0035
L0DA20B6330,LA_E_7491520.wav,5,A12,LA_0001
L0DA20B6330,LA_E_6580780.wav,5,A14,LA_0013
L0DA20B6330,LA_E_5582744.wav,5,A11,LA_0002
L0DA20B6330,LA_E_1064525.wav,2,A16,LA_0008
L0DA20B6330,LA_E_1562258.wav,4,A07,LA_0007
L0DA20B6330,LA_E_2134925.wav,1,A18,LA_0045
L0DA20B6330,LA_E_1436887.wav,1,A17,LA_0030
L0DA20B6330,LA_E_6725999.wav,8,A14,LA_0041
L979D66DBFD,LA_E_7593321.wav,1,A16,LA_0048
L979D66DBFD,LA_E_3107506.wav,6,A15,LA_0027
L979D66DBFD,LA_E_1706185.wav,1,A11,LA_0001
L979D66DBFD,LA_E_2016457.wav,1,A08,LA_0033
L979D66DBFD,LA_E_9770356.wav,1,A09,LA_0007
L979D66DBFD,LA_E_9640897.wav,0,A09,LA_0023
L979D66DBFD,LA_E_4215912.wav,6,A16,LA_0036
L979D66DBFD,LA_E_6332776.wav,0,A13,LA_0031
L89A114FD0F,LA_E_3360805.wav,0,A16,LA_0033
L89A114FD0F,LA_E_7014163.wav,0,A11,LA_0043
L89A114FD0F,LA_E_6322502.wav,0,A13,LA_0002
L89A114FD0F,LA_E_5655703.wav,0,A18,LA_0045
L89A114FD0F,LA_E_5496047.wav,3,A07,LA_0035
L89A114FD0F,LA_E_5725717.wav,3,A15,LA_0005
L89A114FD0F,LA_E_6566918.wav,6,A12,LA_0028
L89A114FD0F,LA_E_1754025.wav,0,A08,LA_0014
L89A114FD0F,LA_E_9376946.wav,0,A09,LA_0016
L89A114FD0F,LA_E_7890656.wav,0,A19,LA_0008
L89A114FD0F,LA_E_2650756.wav,6,A07,LA_0011
L89A114FD0F,LA_E_4784568.wav,0,A16,LA_0033
L89A114FD0F,LA_E_3834734.wav,0,A08,LA_0044
L89A114FD0F,LA_E_4094379.wav,5,A10,LA_0010
L89A114FD0F,LA_E_8354886.wav,0,A19,LA_0046
L89A114FD0F,LA_E_8873215.wav,0,A18,LA_0028
L89A114FD0F,LA_E_9547814.wav,0,A13,LA_0017
L89A114FD0F,LA_E_6208623.wav,3,A10,LA_0042
L89A114FD0F,LA_E_2611951.wav,2,A07,LA_0009
L89A114FD0F,LA_E_8536809.wav,0,A19,LA_0003
PFC27DCCADF,LA_E_6199385.wav,7,A19,LA_0040
PFC27DCCADF,LA_E_9475949.wav,5,A07,LA_0018
PFC27DCCADF,LA_E_8464441.wav,6,A12,LA_0015
PFC27DCCADF,LA_E_3478716.wav,4,A19,LA_0006
PFC27DCCADF,LA_E_2041914.wav,2,A08,LA_0043
PFC27DCCADF,LA_E_1336095.wav,6,A07,LA_0035
PFC27DCCADF,LA_E_1061623.wav,3,A17,LA_0048
PFC27DCCADF,LA_E_1758266.wav,5,A12,LA_0029
PFC27DCCADF,LA_E_9308115.wav,5,A19,LA_0040
PFC27DCCADF,LA_E_4810408.wav,4,A08,LA_0002
PFC27DCCADF,LA_E_5116667.wav,4,A13,LA_0047
PFC27DCCADF,LA_E_9214444.wav,4,A17,LA_0026
PFC27DCCADF,LA_E_9511926.wav,4,A08,LA_0036
PFC27DCCADF,LA_E_8765344.wav,4,A18,LA_0024
PFC27DCCADF,LA_E_3458391.wav,6,A15,LA_0019
PFC27DCCADF,LA_E_1865765.wav,7,A07,LA_0028
PFC27DCCADF,LA_E_4045805.wav,5,A07,LA_0044
PFC27DCCADF,LA_E_5038107.wav,1,A18,LA_0009
PFC27DCCADF,LA_E_1694964.wav,4,A16,LA_0016
PFC27DCCADF,LA_E_8464765.wav,2,A13,LA_0027
PFC27DCCADF,LA_E_9448502.wav,6,A16,LA_0007
PFC27DCCADF,LA_E_6940274.wav,4,A11,LA_0026
PFC27DCCADF,LA_E_3503947.wav,5,A12,LA_0044
PFC27DCCADF,LA_E_5978261.wav,4,A11,LA_0019
PFC27DCCADF,LA_E_9480588.wav,6,A14,LA_0013
PFC27DCCADF,LA_E_8142595.wav,1,A13,LA_0010
PFC27DCCADF,LA_E_2834354.wav,2,A11,LA_0042
PFC27DCCADF,LA_E_6679590.wav,3,A17,LA_0041
PFC27DCCADF,LA_E_3680081.wav,6,A10,LA_0008
PFC27DCCADF,LA_E_7401774.wav,4,A18,LA_0005
PFC27DCCADF,LA_E_2679849.wav,4,A18,LA_0027
PFC27DCCADF,LA_E_5768632.wav,3,A18,LA_0020
PFC27DCCADF,LA_E_9972127.wav,3,A08,LA_0035
PFC27DCCADF,LA_E_6555442.wav,4,A18,LA_0013
PFC27DCCADF,LA_E_4181673.wav,6,A14,LA_0044
PFC27DCCADF,LA_E_8907844.wav,6,A08,LA_0024
PFC27DCCADF,LA_E_3934641.wav,4,A13,LA_0024
PFC27DCCADF,LA_E_7499845.wav,7,A18,LA_0023
PFC27DCCADF,LA_E_1624313.wav,5,A18,LA_0043
PFC27DCCADF,LA_E_5047598.wav,3,A13,LA_0020
PFC27DCCADF,LA_E_5466931.wav,7,A07,LA_0023
PFC27DCCADF,LA_E_1186313.wav,6,A09,LA_0006
PFC27DCCADF,LA_E_5584518.wav,6,A07,LA_0003
PFC27DCCADF,LA_E_9705739.wav,4,A18,LA_0005
PFC27DCCADF,LA_E_5346475.wav,7,A15,LA_0023
PFC27DCCADF,LA_E_2331670.wav,3,A16,LA_0041
PFC27DCCADF,LA_E_3995467.wav,5,A19,LA_0037
L88E0314BE0,LA_E_5041267.wav,6,A09,LA_0033
PFC27DCCADF,LA_E_2956519.wav,3,A18,LA_0001
PFC27DCCADF,LA_E_9161870.wav,7,A12,LA_0027
L88E0314BE0,LA_E_9132154.wav,1,A19,LA_0043
L88E0314BE0,LA_E_2797638.wav,0,A17,LA_0048
L88E0314BE0,LA_E_7020827.wav,2,A13,LA_0007
L88E0314BE0,LA_E_1566888.wav,0,A18,LA_0043
L88E0314BE0,LA_E_7059509.wav,1,A09,LA_0027
L88E0314BE0,LA_E_6430435.wav,0,A13,LA_0013
L4E501610F6,LA_E_1111043.wav,4,A15,LA_0048
L4E501610F6,LA_E_4338658.wav,5,A14,LA_0025
L4E501610F6,LA_E_1860842.wav,4,A12,LA_0010
L4E501610F6,LA_E_7941280.wav,5,A14,LA_0034
L4E501610F6,LA_E_9767300.wav,4,A18,LA_0026
L4E501610F6,LA_E_6340011.wav,3,A11,LA_0028
L4E501610F6,LA_E_1967911.wav,3,A13,LA_0043
L4E501610F6,LA_E_1387439.wav,3,A11,LA_0036
L4E501610F6,LA_E_3510978.wav,2,A19,LA_0014
L3865BDD52F,LA_E_3506512.wav,8,A10,LA_0011
L3865BDD52F,LA_E_2414656.wav,6,A08,LA_0045
L3865BDD52F,LA_E_2567651.wav,3,A11,LA_0007
L88E0314BE0,LA_E_8460578.wav,0,A14,LA_0026
L88E0314BE0,LA_E_4983965.wav,1,A13,LA_0006
L88E0314BE0,LA_E_7121302.wav,6,A14,LA_0026
L88E0314BE0,LA_E_2597509.wav,0,A17,LA_0033
L88E0314BE0,LA_E_9236942.wav,0,A09,LA_0010
L88E0314BE0,LA_E_3026265.wav,0,A16,LA_0035
L88E0314BE0,LA_E_2186289.wav,0,A17,LA_0031
L88E0314BE0,LA_E_1381529.wav,0,A19,LA_0030
L3865BDD52F,LA_E_1557030.wav,0,A12,LA_0025
L88E0314BE0,LA_E_4233063.wav,0,A09,LA_0014
L3865BDD52F,LA_E_3793491.wav,7,A16,LA_0022
L3865BDD52F,LA_E_7607864.wav,9,A15,LA_0004
L88E0314BE0,LA_E_4244388.wav,3,A07,LA_0013
L3865BDD52F,LA_E_2180683.wav,7,A19,LA_0037
L3865BDD52F,LA_E_3044181.wav,0,A15,LA_0040
L3865BDD52F,LA_E_3246784.wav,9,A09,LA_0045
L3865BDD52F,LA_E_2668352.wav,9,A11,LA_0014
O3DBD9D500D,LA_E_6319212.wav,3,A17,LA_0030
L3865BDD52F,LA_E_6514540.wav,9,A10,LA_0048
O3DBD9D500D,LA_E_7810024.wav,9,A12,LA_0022
L3865BDD52F,LA_E_2605513.wav,9,A18,LA_0033
O3DBD9D500D,LA_E_6278408.wav,7,A14,LA_0024
O3DBD9D500D,LA_E_2902976.wav,5,A13,LA_0048
L3865BDD52F,LA_E_1912389.wav,9,A13,LA_0009
L3865BDD52F,LA_E_9883339.wav,9,A10,LA_0041
O3DBD9D500D,LA_E_2146383.wav,2,A17,LA_0008
O3DBD9D500D,LA_E_9541513.wav,4,A10,LA_0006
O3DBD9D500D,LA_E_4381229.wav,1,A09,LA_0005
O3DBD9D500D,LA_E_5913202.wav,5,A07,LA_0006
L3865BDD52F,LA_E_7680767.wav,9,A13,LA_0024
O3DBD9D500D,LA_E_8497150.wav,0,A13,LA_0005
O3DBD9D500D,LA_E_4093471.wav,0,A10,LA_0008
L3865BDD52F,LA_E_9720434.wav,9,A16,LA_0037
L3865BDD52F,LA_E_3674346.wav,3,A08,LA_0023
L3865BDD52F,LA_E_1224361.wav,9,A07,LA_0031
L3865BDD52F,LA_E_6263929.wav,9,A15,LA_0012
L3865BDD52F,LA_E_7633544.wav,9,A07,LA_0044
L3865BDD52F,LA_E_5005889.wav,9,A08,LA_0008
L3865BDD52F,LA_E_9215251.wav,9,A08,LA_0005
L3865BDD52F,LA_E_1708289.wav,9,A12,LA_0034
L3865BDD52F,LA_E_2831702.wav,9,A13,LA_0048
L3865BDD52F,LA_E_7110816.wav,9,A14,LA_0015
L3865BDD52F,LA_E_9498698.wav,9,A18,LA_0005
L89F2B69FF9,LA_E_3263545.wav,3,A14,LA_0002
L89F2B69FF9,LA_E_7695876.wav,0,A09,LA_0003
L89F2B69FF9,LA_E_2139468.wav,6,A15,LA_0027
L89F2B69FF9,LA_E_2220533.wav,0,A17,LA_0029
L89F2B69FF9,LA_E_5116166.wav,0,A18,LA_0007
L89F2B69FF9,LA_E_2085936.wav,2,A18,LA_0022
L89F2B69FF9,LA_E_8410807.wav,9,A15,LA_0026
L89F2B69FF9,LA_E_5755658.wav,3,A09,LA_0047
L89F2B69FF9,LA_E_2667132.wav,6,A10,LA_0035
L89F2B69FF9,LA_E_5340099.wav,0,A14,LA_0040
L89F2B69FF9,LA_E_8698027.wav,1,A10,LA_0044
L8AB1BBB6AF,LA_E_9148543.wav,2,A18,LA_0002
L8AB1BBB6AF,LA_E_2896418.wav,0,A16,LA_0019
L8AB1BBB6AF,LA_E_6856272.wav,3,A18,LA_0002
L8AB1BBB6AF,LA_E_1388199.wav,4,A10,LA_0040
PF97AC087E4,LA_E_1940593.wav,0,A09,LA_0036
PF97AC087E4,LA_E_8581639.wav,0,A19,LA_0004
PF97AC087E4,LA_E_4666750.wav,3,A19,LA_0006
PF97AC087E4,LA_E_6236093.wav,6,A10,LA_0048
PF97AC087E4,LA_E_5112947.wav,4,A16,LA_0003
PF97AC087E4,LA_E_4075951.wav,5,A15,LA_0022
PF97AC087E4,LA_E_6771084.wav,3,A19,LA_0028
M39A5A462FC,LA_E_3904362.wav,2,A16,LA_0001
PF97AC087E4,LA_E_5019163.wav,8,A13,LA_0044
PF97AC087E4,LA_E_4215065.wav,8,A17,LA_0028
M39A5A462FC,LA_E_3707192.wav,1,A07,LA_0008
M39A5A462FC,LA_E_5022429.wav,5,A16,LA_0036
M39A5A462FC,LA_E_7446973.wav,0,A19,LA_0019
PF97AC087E4,LA_E_6892202.wav,2,A19,LA_0014
M39A5A462FC,LA_E_5438070.wav,5,A12,LA_0009
